
"0","",""
"610653","TD4013E.TXT.r_71;TD4013E.TXT.r_72"," gang yang bskal pa dus gsum tshad de dag / / +ces bya ba la sogs pa phyed gzhan gyis ni bskal pa thams cad la 'jug pa bstan te / / "
"610667","TD4013E.TXT.r_73;TD4013E.TXT.r_74;TD4013E.TXT.r_75"," 'dis ni sa 'od 'phro can yang  bstan to // / +de'i 'og tu / / +dus gsum gshegs pa mi yi seng ge gang // / "
"610677","TD4013E.TXT.r_76"," zhes bya ba la sogs pa tshigs su bcad pa gcig gis ni sangs rgyas blta ba dang  de'i spyod yul la 'jug pa bstan te / / ","0.020#TD4013E.TXT.r#617029#617029#TD4013E.TXT.r_923;TD4013E.TXT.r_924# sgyu ma lta bu la sogs pa'i ting nge 'dzin gyi stobs thob par bsam  gtan gyi pha rol tu phyin pa yang bstan to // / +de LTAR SANGS RGYAS BLTA BA DANG DE'I SPYOD YUL LA 'JUG PA BRJOD nas / / "
"610688","TD4013E.TXT.r_77;TD4013E.TXT.r_78;TD4013E.TXT.r_79"," 'dis ni shin tu sbyang dka' ba yang bstan to // / +de'i 'og tu / / +gang yang dus  gsum dag gi zhing bkod pa / / "
"610697","TD4013E.TXT.r_80"," zhes bya ba la sogs pa tshigs su bcad pa gcig gis ni sangs rgyas kyi zhing bkod pa bsgrub pa la 'jug pa bstan te / / "
"610706","TD4013E.TXT.r_81;TD4013E.TXT.r_82;TD4013E.TXT.r_83"," 'dis ni sa mngon du gyur pa yang bstan to // / +de'i 'og tu / / +gang yang ma byon 'jig rten sgron ma rnams // / "
"610714","TD4013E.TXT.r_84"," zhes bya ba la  sogs pa tshigs su bcad pa gcig gis ni de bzhin gshegs pa'i drung du 'gro bar 'jug pa bstan te / / "
"610722","TD4013E.TXT.r_85;TD4013E.TXT.r_86;TD4013E.TXT.r_87"," 'dis ni sa ring du song ba yang bstan to // / +'di ni 'jug pa rnam pa brgyad de / / +'dis rnam par mi rtog pa dang  mngon par 'du byed pa med pa'i lam yongs su dag pa yang bstan    to ; / / "
"610735","TD4013E.TXT.r_88;TD4013E.TXT.r_89;TD4013E.TXT.r_90"," de'i 'og tu / / +kun du myur ba'i rdzu 'phrul stobs rnams dang / / +zhes bya ba la sogs pa tshigs su bcad pa gnyis kyis ni stobs bcu bstan to // / ","0.0#TD4014E.TXT.r#439306#439309#TD4014E.TXT.r_483;TD4014E.TXT.r_484# de yang rnam pa bcu ste / / +kun DU MYUR BA'I RDZU 'PHRUL STOBS ZHES bya ba  LA SOGS PA TSHIGS SU BCAD PA GNYIS bstan to // / "
"610746","TD4013E.TXT.r_91;TD4013E.TXT.r_92;TD4013E.TXT.r_93"," rab kyi mthar phyin par 'gro bas stobs te // / +'dis ni sa mi gyo ba bstan to // / +de'i 'og tu / / "
"610754","TD4013E.TXT.r_94;TD4013E.TXT.r_95"," las kyi stobs rnams yongs su  dag byed cing // / +zhes bya ba la sogs pa tshigs su bcad pa gcig gis ni mi mthun pa'i phyogs nyams par bstan te / / "
"610765","TD4013E.TXT.r_96;TD4013E.TXT.r_97;TD4013E.TXT.r_98"," 'dis ni sa legs pa'i blo gros bstan to // / +de'i 'og tu / / +zhing rnams rgya mtsho rnam par dag byed cing // / "
"610773","TD4013E.TXT.r_99"," zhes bya ba la sogs pa tshigs su bcad pa gnyis  kyis ni yon tan yongs su sbyang ba rnam pa brgyad bstan to // / ","0.026#TD4012E.TXT.r#1588651#1588651#TD4012E.TXT.r_96;TD4012E.TXT.r_97# TSHIGS SU BCAD PA GNYIS KYIS gsungs pa / / +zhing rnams rgya mtsho rnam par dag byed cing // / ","0.027#TD4012E.TXT.r#1593407#1593407#TD4012E.TXT.r_766;TD4012E.TXT.r_767# zhing rnams rgya mtsho rnam par dag byed cing // / +zhes BYA BA LA SOGS PA TSHIGS SU BCAD PA RNAM pa gnyis te / / "
"610781","TD4013E.TXT.r_100;TD4013E.TXT.r_101;TD4013E.TXT.r_102"," de'i 'og tu / / +gang yang dus gsum gshegs pa rgyal ba yis / / +zhes bya ba la sogs pa tshigs su bcad pa gcig gis ni yon tan thams cad yongs su rdzogs par bya ba bstan to // / "
"610795","TD4013E.TXT.r_104;TD4013E.TXT.r_105"," rgyal ba  kun gyi sras kyi thu bo pa // / +zhes bya ba dang  lus dang ngag dang yid kyang rnam dag cing // / ","0.022#TD4014E.TXT.r#441019#441019#TD4014E.TXT.r_715;TD4014E.TXT.r_716;TD4014E.TXT.r_717# mtshungs par spyod pa'i phyir skad cig re re la ji skad bstan pa'i  dge ba'i rtsa ba 'di yongs su bsngo'o zhes bya ba yin no // / +LUS DANG NGAG DANG YID KYANG RNAM DAG CING // / +zhes bya ba la sogs PA NI LUS DANG NGAG DANG YID RNAM par dag pa'o // / "
